zip,income,pop,unemp_pct,bb_pct,agency_cnt,agency_density,affluence
46567,73277,9371,0.023,0.675,0.0,0.0,86.1
46570,60000,1140,0.0,0.508,0.0,0.0,75.1
46571,84705,6321,0.056,0.232,0.0,0.0,84.0
46572,53158,129,0.0,0.552,0.0,0.0,63.8
46573,79375,3943,0.061,0.607,0.0,0.0,81.6
46574,73950,7414,0.04,0.561,0.0,0.0,84.8
46580,70978,21812,0.025,0.721,0.0,0.0,90.4
46582,67161,14490,0.042,0.736,0.0,0.0,88.3
46590,97813,5073,0.01,0.873,0.0,0.0,82.9
46595,-666666666,54,0.0,0.0,0.0,0.0,20.8
46601,27080,4933,0.136,0.531,9.0,1.824,82.7
46613,41625,11726,0.064,0.642,0.0,0.0,87.2
46614,70998,29339,0.035,0.695,0.0,0.0,92.0
46615,57983,14411,0.043,0.748,0.0,0.0,88.3
46616,56293,6219,0.032,0.728,0.0,0.0,83.9
46617,73700,10402,0.052,0.815,0.0,0.0,86.6
46619,46679,21179,0.083,0.606,0.0,0.0,90.3
46624,-666666666,31,-6666666.66,0.625,0.0,0.0,18.0
46628,56889,27929,0.04,0.65,0.0,0.0,91.7
46635,79416,6552,0.075,0.78,0.0,0.0,84.2
46637,72401,16079,0.062,0.729,0.0,0.0,88.9
46701,76813,8186,0.028,0.527,0.0,0.0,85.4
46702,64792,1955,0.025,0.418,0.0,0.0,77.9
46703,69940,18907,0.053,0.591,0.0,0.0,89.7
46704,-666666666,69,0.0,0.718,0.0,0.0,22.1
46705,62232,1988,0.003,0.458,0.0,0.0,78.0
46706,76288,20277,0.046,0.597,0.0,0.0,90.1
46710,81927,4486,0.014,0.584,0.0,0.0,82.2
46711,59817,8211,0.022,0.607,0.0,0.0,85.4
46714,63468,15257,0.028,0.617,0.0,0.0,88.6
46721,67969,4890,0.014,0.43,0.0,0.0,82.7
46723,80183,7575,0.034,0.648,0.0,0.0,84.9
46725,76214,22941,0.043,0.631,0.0,0.0,90.7
46730,95625,1183,0.0,0.498,0.0,0.0,75.3
46731,108542,858,0.01,0.815,0.0,0.0,73.6
46732,63258,2434,0.032,0.581,0.0,0.0,79.1
46733,63804,19246,0.023,0.607,0.0,0.0,89.8
46737,72927,7076,0.138,0.606,0.0,0.0,84.6
46738,62212,8462,0.04,0.654,0.0,0.0,85.5
46740,59230,4766,0.013,0.4,0.0,0.0,82.5
46741,90114,4218,0.009,0.492,0.0,0.0,81.9
46742,77037,3126,0.026,0.607,0.0,0.0,80.4
46743,71875,2191,0.062,0.578,0.0,0.0,78.5
46745,89632,1895,0.083,0.628,0.0,0.0,77.8
46746,78250,4474,0.057,0.617,0.0,0.0,82.2
46747,69500,2566,0.053,0.438,0.0,0.0,79.3
46748,98443,6933,0.006,0.801,0.0,0.0,84.5
46750,60883,27341,0.032,0.62,0.0,0.0,91.6
46755,66034,15528,0.031,0.604,0.0,0.0,88.7
46759,57875,381,0.031,0.273,0.0,0.0,69.4
46760,44375,1129,0.045,0.381,0.0,0.0,75.1
46761,72088,11985,0.035,0.485,0.0,0.0,87.3
46763,98603,1358,0.0,0.591,0.0,0.0,76.0
46764,66818,1697,0.086,0.642,0.0,0.0,77.2
46765,105114,5972,0.019,0.745,0.0,0.0,83.7
46766,83371,614,0.0,0.728,0.0,0.0,71.9
46767,75827,8979,0.037,0.564,0.0,0.0,85.8
46770,74191,2604,0.042,0.606,0.0,0.0,79.4
46771,-666666666,193,0.0,0.672,0.0,0.0,27.4
46772,78594,3164,0.081,0.434,0.0,0.0,80.4
46773,65556,3270,0.025,0.496,0.0,0.0,80.6
46774,70758,17066,0.035,0.713,0.0,0.0,89.2
46776,54866,1607,0.0,0.451,0.0,0.0,76.9
46777,69294,6136,0.008,0.519,0.0,0.0,83.9
46778,-666666666,83,0.0,0.783,0.0,0.0,23.0
46779,93092,2184,0.174,0.549,0.0,0.0,78.5
46781,89886,879,0.005,0.449,0.0,0.0,73.8
46783,98679,7610,0.023,0.718,0.0,0.0,85.0
46784,71500,1999,0.03,0.639,0.0,0.0,78.0
46785,68958,1630,0.115,0.318,0.0,0.0,77.0
46786,-666666666,38,0.0,1.0,0.0,0.0,19.0
46787,70030,4144,0.045,0.512,0.0,0.0,81.8
46788,97250,4372,0.053,0.438,0.0,0.0,82.1
46789,-666666666,149,0.0,1.0,0.0,0.0,26.0
46791,111563,1025,0.012,0.651,0.0,0.0,74.6
46792,71595,3577,0.014,0.64,0.0,0.0,81.1
46793,74412,4122,0.045,0.563,0.0,0.0,81.8
46794,70278,1138,0.077,0.443,0.0,0.0,75.1
46795,77279,7011,0.026,0.594,0.0,0.0,84.5
46796,-666666666,217,0.0,0.59,0.0,0.0,28.0
46797,92000,4438,0.009,0.605,0.0,0.0,82.2
46798,78451,1008,0.04,0.707,0.0,0.0,74.5
46799,62250,455,0.0,0.588,0.0,0.0,70.3
46802,40903,10360,0.103,0.739,38.0,3.668,86.6
46803,31797,11187,0.139,0.586,0.0,0.0,87.0
46804,84778,29177,0.027,0.821,9.0,0.308,92.0
46805,50099,21851,0.059,0.701,0.0,0.0,90.4
46806,44601,26060,0.106,0.603,0.0,0.0,91.4
46807,56341,16285,0.073,0.762,0.0,0.0,88.9
46808,53632,19916,0.048,0.701,10.0,0.502,90.0
46809,54362,8677,0.051,0.72,0.0,0.0,85.7
46814,143245,16906,0.03,0.908,4.0,0.237,89.1
46815,67224,26811,0.063,0.824,0.0,0.0,91.5
46816,43760,19240,0.066,0.537,0.0,0.0,89.8
46818,86583,21914,0.028,0.78,4.0,0.183,90.5
46819,66618,9318,0.053,0.733,0.0,0.0,86.0
46825,68890,29071,0.038,0.818,0.0,0.0,91.9
46835,75595,37589,0.023,0.801,3.0,0.08,93.3
46845,115690,28664,0.013,0.886,0.0,0.0,91.9
46901,61041,38254,0.069,0.69,0.0,0.0,93.4
46902,59548,36640,0.041,0.751,0.0,0.0,93.1
46910,67045,3125,0.03,0.587,0.0,0.0,80.3
46911,84000,1742,0.019,0.149,0.0,0.0,77.3
46913,84583,1386,0.028,0.426,0.0,0.0,76.1
46914,59205,3997,0.038,0.569,0.0,0.0,81.6
46915,59583,639,0.022,0.498,0.0,0.0,72.1
46917,57946,1992,0.007,0.399,0.0,0.0,78.0
46919,71033,1792,0.105,0.506,0.0,0.0,77.5
46920,96597,1397,0.012,0.29,0.0,0.0,76.2
46922,-666666666,0,-6666666.66,,0.0,0.0,0.0
46923,61088,8036,0.034,0.444,0.0,0.0,85.3
46926,67679,1414,0.01,0.557,0.0,0.0,76.2
46928,63387,4450,0.041,0.601,0.0,0.0,82.2
46929,61667,3029,0.026,0.443,0.0,0.0,80.2
46930,51250,202,0.024,0.57,0.0,0.0,66.1
46931,45000,290,0.023,0.763,0.0,0.0,68.0
46932,70093,2996,0.06,0.606,0.0,0.0,80.1
46933,59398,6469,0.067,0.785,0.0,0.0,84.1
46936,79345,5956,0.056,0.619,0.0,0.0,83.7
46937,-666666666,19,-6666666.66,1.0,0.0,0.0,15.6
46938,45469,2576,0.045,0.679,0.0,0.0,79.3
46939,63750,1757,0.075,0.527,0.0,0.0,77.4
46940,69135,2913,0.016,0.525,0.0,0.0,80.0
46941,77019,878,0.095,0.682,0.0,0.0,73.8
46943,40000,113,0.0,0.677,0.0,0.0,63.1
46945,-666666666,0,-6666666.66,,0.0,0.0,0.0
46946,57000,92,0.0,0.438,0.0,0.0,62.1
46947,55088,28830,0.032,0.633,0.0,0.0,91.9
46950,37361,385,0.0,0.109,0.0,0.0,69.5
46951,52159,2016,0.058,0.486,0.0,0.0,78.1
46952,53481,17825,0.066,0.639,0.0,0.0,89.4
46953,46224,23570,0.092,0.655,0.0,0.0,90.8
46957,46875,493,0.012,0.234,0.0,0.0,70.8
46958,83789,603,0.0,0.442,0.0,0.0,71.8
46959,96442,573,0.268,0.408,0.0,0.0,71.5
46960,44012,1123,0.015,0.517,0.0,0.0,75.0
46961,-666666666,47,-6666666.66,0.579,0.0,0.0,20.1
46962,71863,8994,0.03,0.596,0.0,0.0,85.8
46965,-666666666,44,0.0,1.0,0.0,0.0,19.8
46967,58929,153,0.088,0.521,0.0,0.0,64.7
46968,92550,136,0.0,0.27,0.0,0.0,64.1
46970,56722,23129,0.069,0.627,0.0,0.0,90.7
46971,-666666666,0,-6666666.66,,0.0,0.0,0.0
46974,57857,1565,0.058,0.439,0.0,0.0,76.8
46975,64009,13985,0.07,0.715,0.0,0.0,88.1
46978,66250,2111,0.031,0.422,0.0,0.0,78.3
46979,93571,5026,0.076,0.692,0.0,0.0,82.8
46980,-666666666,52,0.0,0.0,0.0,0.0,20.6
46982,75709,2653,0.027,0.538,0.0,0.0,79.5
46984,-666666666,7,-6666666.66,1.0,0.0,0.0,10.8
46985,52073,1247,0.069,0.66,0.0,0.0,75.6
46986,76510,1672,0.009,0.708,0.0,0.0,77.1
46987,77813,1109,0.022,0.904,0.0,0.0,75.0
46988,51750,909,0.034,0.457,0.0,0.0,73.9
46989,73679,5403,0.025,0.591,0.0,0.0,83.2
46990,93409,437,0.119,0.353,0.0,0.0,70.1
46991,47321,1657,0.094,0.529,0.0,0.0,77.1
46992,65500,16475,0.042,0.671,0.0,0.0,89.0
46994,60732,2180,0.02,0.454,0.0,0.0,78.5
46996,60287,6231,0.022,0.563,0.0,0.0,83.9
46998,-666666666,196,0.263,0.807,0.0,0.0,27.4
47001,72560,10374,0.024,0.658,3.0,0.289,86.6
47003,79205,1038,0.068,0.819,0.0,0.0,74.6
47006,76220,12607,0.021,0.639,3.0,0.238,87.6
47010,105417,154,0.0,0.297,0.0,0.0,64.7
47011,74766,1533,0.001,0.477,0.0,0.0,76.7
47012,86369,10891,0.018,0.549,0.0,0.0,86.8
47016,66533,683,0.021,0.206,0.0,0.0,72.5
47017,-666666666,415,0.0,0.593,0.0,0.0,31.3
47018,64300,4725,0.019,0.68,0.0,0.0,82.5
47020,66047,1164,0.0,0.587,0.0,0.0,75.2
47021,-666666666,0,-6666666.66,,0.0,0.0,0.0
47022,104375,2837,0.038,0.754,0.0,0.0,79.8
47023,68438,2076,0.039,0.283,0.0,0.0,78.2
47024,55956,2909,0.061,0.365,0.0,0.0,80.0
47025,89986,23713,0.007,0.778,0.0,0.0,90.9
47030,58264,1574,0.184,0.124,0.0,0.0,76.8
47031,67520,5179,0.052,0.59,0.0,0.0,83.0
47032,62484,3136,0.017,0.709,0.0,0.0,80.4
47033,-666666666,0,-6666666.66,,0.0,0.0,0.0
47034,71731,152,0.026,0.809,0.0,0.0,64.7
47035,36489,266,0.0,0.141,0.0,0.0,67.6
47036,85000,1202,0.076,0.534,0.0,0.0,75.4
47037,71068,4289,0.047,0.519,0.0,0.0,82.0
47038,47941,800,0.125,0.389,0.0,0.0,73.3
47040,68865,5408,0.018,0.616,0.0,0.0,83.2
47041,86778,6148,0.021,0.734,0.0,0.0,83.9
47042,74401,3867,0.037,0.694,0.0,0.0,81.5
47043,64441,4851,0.063,0.531,0.0,0.0,82.6
47060,75878,6379,0.047,0.744,0.0,0.0,84.1
47102,47617,6647,0.018,0.699,0.0,0.0,84.3
47104,-666666666,8,-6666666.66,1.0,0.0,0.0,11.4
47106,87431,4583,0.026,0.563,0.0,0.0,82.3
47108,47868,2003,0.026,0.485,0.0,0.0,78.0
47110,63826,656,0.003,0.365,0.0,0.0,72.2
47111,93418,17899,0.026,0.691,0.0,0.0,89.4
47112,66943,17123,0.042,0.609,0.0,0.0,89.2
47114,74844,537,0.083,0.621,0.0,0.0,71.2
47115,83796,2929,0.087,0.43,0.0,0.0,80.0
47116,37426,436,0.094,0.275,0.0,0.0,70.1
47117,88648,4352,0.017,0.466,0.0,0.0,82.1
47118,42206,4097,0.015,0.43,0.0,0.0,81.8
47119,118093,11748,0.029,0.806,0.0,0.0,87.2
47120,58906,824,0.0,0.279,0.0,0.0,73.4
47122,106034,11230,0.036,0.693,0.0,0.0,87.0
47123,70737,168,0.0,0.049,0.0,0.0,65.2
47124,111815,5514,0.015,0.69,0.0,0.0,83.3
47125,60977,1684,0.01,0.404,0.0,0.0,77.1
47126,92900,4146,0.03,0.622,0.0,0.0,81.8
47129,55447,19611,0.05,0.709,0.0,0.0,89.9
47130,68412,49192,0.039,0.77,3.0,0.061,94.7
47135,55804,1063,0.0,0.524,0.0,0.0,74.7
47136,96625,4787,0.025,0.72,0.0,0.0,82.6
47137,54737,1266,0.067,0.335,0.0,0.0,75.7
47138,73777,4646,0.031,0.252,0.0,0.0,82.4
47140,63651,2458,0.022,0.411,0.0,0.0,79.1
47141,97868,1582,0.041,0.106,0.0,0.0,76.8
47142,86094,530,0.061,0.292,0.0,0.0,71.1
47143,133147,3775,0.002,0.805,0.0,0.0,81.3
47145,47988,1782,0.024,0.205,0.0,0.0,77.4
47147,84318,1608,0.0,0.172,0.0,0.0,76.9
47150,62212,49606,0.043,0.735,10.0,0.202,94.7
47160,76250,67,0.114,0.696,0.0,0.0,60.5
47161,84318,3362,0.067,0.674,0.0,0.0,80.7
47162,73839,501,0.0,0.345,0.0,0.0,70.8
47163,62717,1293,0.0,0.238,0.0,0.0,75.8
47164,62181,3319,0.039,0.5,0.0,0.0,80.7
47165,76071,6599,0.033,0.67,0.0,0.0,84.2
47166,72386,1531,0.0,0.583,0.0,0.0,76.6
47167,57697,15573,0.045,0.582,3.0,0.193,88.7
47170,57661,15279,0.043,0.662,0.0,0.0,88.6
47172,80525,20423,0.041,0.826,0.0,0.0,90.1
47174,48333,58,0.0,0.361,0.0,0.0,59.7
47175,65417,843,0.036,0.616,0.0,0.0,73.5
47177,75993,1960,0.075,0.458,0.0,0.0,77.9
47201,82667,48602,0.037,0.716,4.0,0.082,94.6
47203,73595,25106,0.038,0.811,0.0,0.0,91.2
47220,69720,6070,0.017,0.629,0.0,0.0,83.8
47223,88025,1190,0.032,0.503,0.0,0.0,75.3
47224,101250,396,0.0,0.654,0.0,0.0,69.6
47225,-666666666,90,0.0,0.758,0.0,0.0,23.4
47226,63542,175,0.037,0.482,0.0,0.0,65.4
47227,87617,1425,0.031,0.542,0.0,0.0,76.3
47229,62917,2971,0.01,0.68,0.0,0.0,80.1
47230,76964,1832,0.101,0.527,0.0,0.0,77.6
47231,50000,742,0.159,0.589,0.0,0.0,72.9
47232,81875,2329,0.039,0.609,0.0,0.0,78.8
47234,99479,1571,0.174,0.644,0.0,0.0,76.8
47235,71250,1658,0.145,0.427,0.0,0.0,77.1
47236,-666666666,298,0.0,1.0,0.0,0.0,29.6
47240,74373,21514,0.022,0.596,0.0,0.0,90.4
47243,66333,6235,0.05,0.696,0.0,0.0,83.9
47244,68750,570,0.007,0.505,0.0,0.0,71.5
47246,88106,4142,0.01,0.507,0.0,0.0,81.8
47247,-666666666,165,0.023,0.643,0.0,0.0,26.6
47250,56667,23013,0.033,0.646,0.0,0.0,90.7
47260,65733,1909,0.009,0.513,0.0,0.0,77.8
47263,75417,172,0.022,0.734,0.0,0.0,65.3
47264,66875,1506,0.024,0.267,0.0,0.0,76.6
47265,65877,20981,0.046,0.609,0.0,0.0,90.2
47270,80690,543,0.0,0.57,0.0,0.0,71.3
47272,73085,2100,0.012,0.598,0.0,0.0,78.3
47273,79015,1838,0.007,0.461,0.0,0.0,77.6
47274,72186,32786,0.029,0.658,3.0,0.092,92.6
47280,48640,978,0.261,0.752,0.0,0.0,74.3
47281,82243,1504,0.009,0.692,0.0,0.0,76.6
47282,67188,224,0.016,0.533,0.0,0.0,66.7
47283,80536,4085,0.063,0.444,0.0,0.0,81.7
47302,47185,25365,0.068,0.645,0.0,0.0,91.2
47303,42556,24115,0.096,0.712,0.0,0.0,91.0
47304,67756,31432,0.044,0.76,4.0,0.127,92.3
47305,33125,3570,0.082,0.71,0.0,0.0,81.0
47306,-666666666,3866,0.159,,0.0,0.0,42.9
47320,68244,4486,0.037,0.604,0.0,0.0,82.2
47324,67734,262,0.056,0.429,0.0,0.0,67.5
47325,76302,578,0.0,0.254,0.0,0.0,71.6
47326,51418,1784,0.026,0.309,0.0,0.0,77.4
47327,58988,4384,0.031,0.644,0.0,0.0,82.1
47330,64969,5346,0.045,0.737,0.0,0.0,83.1
47331,56530,22769,0.042,0.615,0.0,0.0,90.7
47334,73076,3202,0.026,0.642,0.0,0.0,80.5
47335,48958,648,0.054,0.579,0.0,0.0,72.2
47336,50381,2793,0.033,0.527,0.0,0.0,79.8
47337,59375,196,0.088,0.577,0.0,0.0,66.0
47338,62064,2378,0.031,0.6,0.0,0.0,78.9
47339,43125,450,0.024,0.366,0.0,0.0,70.3
47340,61146,3267,0.034,0.545,0.0,0.0,80.6
47341,82361,2513,0.029,0.572,0.0,0.0,79.2
47342,65568,2514,0.048,0.461,0.0,0.0,79.2
47344,-666666666,162,0.038,0.761,0.0,0.0,26.5
47345,69274,1465,0.047,0.565,0.0,0.0,76.4
47346,69180,4123,0.02,0.705,0.0,0.0,81.8
47348,44198,8986,0.073,0.537,0.0,0.0,85.8
47351,60500,505,0.036,0.695,0.0,0.0,70.9
47352,62039,823,0.07,0.708,0.0,0.0,73.4
47353,80391,5111,0.052,0.608,0.0,0.0,82.9
47354,63204,1122,0.07,0.418,0.0,0.0,75.0
47355,65172,2966,0.032,0.368,0.0,0.0,80.1
47356,68654,5508,0.034,0.725,0.0,0.0,83.3
47357,97544,1184,0.003,0.462,0.0,0.0,75.3
47358,75729,917,0.068,0.35,0.0,0.0,74.0
47359,67308,3688,0.008,0.534,0.0,0.0,81.2
47360,65227,1480,0.03,0.429,0.0,0.0,76.5
47361,65221,268,0.0,0.762,0.0,0.0,67.6
47362,56564,29442,0.043,0.692,0.0,0.0,92.0
47366,-666666666,9,0.0,0.0,0.0,0.0,12.0
47367,-666666666,105,0.0,0.2,0.0,0.0,24.2
47368,69936,2118,0.031,0.545,0.0,0.0,78.3
47369,33510,1216,0.023,0.317,0.0,0.0,75.4
47370,39583,145,0.064,0.7,0.0,0.0,64.4
47371,59215,12450,0.034,0.547,0.0,0.0,87.5
47373,49199,2218,0.034,0.618,0.0,0.0,78.6
47374,52566,45186,0.06,0.679,0.0,0.0,94.2
47380,55278,1537,0.031,0.54,0.0,0.0,76.7
47381,58958,199,0.127,0.48,0.0,0.0,66.1
47382,61023,188,0.12,0.737,0.0,0.0,65.8
47383,59700,2564,0.037,0.665,0.0,0.0,79.3
47384,72083,2038,0.076,0.412,0.0,0.0,78.1
47385,100479,1700,0.014,0.586,0.0,0.0,77.2
47386,76430,1210,0.0,0.423,0.0,0.0,75.4
47387,81071,461,0.007,0.745,0.0,0.0,70.4
47388,51500,413,0.057,0.765,0.0,0.0,69.8
47390,44752,5084,0.081,0.578,0.0,0.0,82.9
47392,76790,230,0.0,0.356,0.0,0.0,66.8
47393,83192,1595,0.11,0.429,0.0,0.0,76.9
47394,66335,8137,0.066,0.57,0.0,0.0,85.3
47396,80490,7808,0.013,0.793,0.0,0.0,85.1
47401,65643,40084,0.07,0.807,3.0,0.075,93.6
47403,68703,34410,0.046,0.792,0.0,0.0,92.8
47404,54674,23614,0.041,0.727,5.0,0.212,90.9
47405,-666666666,1249,0.086,,0.0,0.0,37.0
47406,-666666666,8356,0.099,0.714,0.0,0.0,46.9
47408,45584,21660,0.061,0.754,0.0,0.0,90.4
47420,-666666666,77,0.0,0.417,0.0,0.0,22.6
47421,66588,27610,0.019,0.609,0.0,0.0,91.7
47424,69022,8620,0.051,0.552,0.0,0.0,85.6
47427,77857,850,0.058,0.661,0.0,0.0,73.6
47429,88625,7402,0.037,0.844,0.0,0.0,84.8
47431,58826,1401,0.014,0.34,0.0,0.0,76.2
47432,64162,4721,0.013,0.76,0.0,0.0,82.5
47433,57224,3722,0.03,0.57,0.0,0.0,81.3
47434,-666666666,13,-6666666.66,1.0,0.0,0.0,13.7
47435,-666666666,129,0.0,0.0,0.0,0.0,25.3
47436,73462,1649,0.105,0.591,0.0,0.0,77.0
47437,-666666666,16,0.0,0.0,0.0,0.0,14.7
47438,45313,4203,0.094,0.482,0.0,0.0,81.9
47441,49496,8755,0.063,0.517,0.0,0.0,85.7
47443,60795,1336,0.117,0.573,0.0,0.0,75.9
47445,76080,94,0.0,0.797,0.0,0.0,62.2
47446,53182,9259,0.076,0.495,0.0,0.0,86.0
47448,65136,7719,0.046,0.683,0.0,0.0,85.0
47449,53583,407,0.103,0.516,0.0,0.0,69.8
47451,63125,1523,0.017,0.756,0.0,0.0,76.6
47452,71031,5118,0.037,0.618,0.0,0.0,82.9
47453,50000,325,0.0,0.429,0.0,0.0,68.6
47454,53931,7529,0.043,0.651,0.0,0.0,84.9
47455,-666666666,34,0.706,0.294,0.0,0.0,18.5
47456,67719,1305,0.047,0.575,0.0,0.0,75.8
47457,-666666666,0,-6666666.66,,0.0,0.0,0.0
47458,-666666666,19,-6666666.66,0.0,0.0,0.0,15.6
47459,76667,3904,0.013,0.667,0.0,0.0,81.5
47460,67688,11395,0.031,0.532,0.0,0.0,87.1
47462,90205,4949,0.074,0.623,0.0,0.0,82.7
47464,61382,316,0.079,0.8,0.0,0.0,68.5
47465,49500,528,0.038,0.524,0.0,0.0,71.1
47467,-666666666,0,-6666666.66,,0.0,0.0,0.0
47468,81979,1195,0.011,0.646,0.0,0.0,75.4
47469,60147,1578,0.016,0.684,0.0,0.0,76.8
47470,71936,1441,0.013,0.439,0.0,0.0,76.3
47471,62569,3116,0.04,0.486,0.0,0.0,80.3
47501,60476,18335,0.026,0.647,0.0,0.0,89.5
47512,60217,4216,0.031,0.618,0.0,0.0,81.9
47513,63026,1797,0.011,0.42,0.0,0.0,77.5
47514,-666666666,1414,0.0,0.67,0.0,0.0,37.7
47515,68854,1196,0.084,0.604,0.0,0.0,75.4
47516,82083,943,0.009,0.491,0.0,0.0,74.1
47519,106125,401,0.019,0.524,0.0,0.0,69.7
47520,52969,2768,0.072,0.512,0.0,0.0,79.7
47521,100214,750,0.0,0.451,0.0,0.0,72.9
47522,-666666666,315,0.038,0.713,0.0,0.0,29.9
47523,65000,3518,0.011,0.474,0.0,0.0,81.0
47524,49196,486,0.0,0.273,0.0,0.0,70.7
47525,71731,313,0.0,0.875,0.0,0.0,68.4
47527,88571,2230,0.01,0.31,0.0,0.0,78.6
47528,49712,514,0.01,0.494,0.0,0.0,71.0
47529,74750,1140,0.013,0.55,0.0,0.0,75.1
47531,100353,951,0.0,0.367,0.0,0.0,74.2
47532,83443,4415,0.002,0.632,0.0,0.0,82.1
47535,58654,776,0.044,0.625,0.0,0.0,73.1
47537,46943,606,0.095,0.221,0.0,0.0,71.8
47541,76759,1110,0.026,0.621,0.0,0.0,75.0
47542,74205,10034,0.021,0.599,0.0,0.0,86.4
47546,67806,22376,0.019,0.69,4.0,0.179,90.6
47550,112396,670,0.076,0.791,0.0,0.0,72.4
47551,88047,561,0.036,0.89,0.0,0.0,71.4
47552,143313,203,0.0,0.746,0.0,0.0,66.2
47553,74533,8613,0.02,0.474,0.0,0.0,85.6
47557,80833,1360,0.003,0.607,0.0,0.0,76.0
47558,88154,5252,0.0,0.471,0.0,0.0,83.0
47561,42202,1293,0.01,0.425,0.0,0.0,75.8
47562,70896,5332,0.002,0.523,0.0,0.0,83.1
47564,59125,1500,0.042,0.465,0.0,0.0,76.5
47567,64890,6187,0.016,0.511,0.0,0.0,83.9
47568,58750,579,0.046,0.574,0.0,0.0,71.6
47573,-666666666,18,-6666666.66,1.0,0.0,0.0,15.3
47574,111250,136,0.0,0.538,0.0,0.0,64.1
47575,-666666666,1118,0.135,0.501,0.0,0.0,36.5
47576,-666666666,676,0.034,0.886,0.0,0.0,33.9
47577,65823,1179,0.111,0.605,0.0,0.0,75.3
47578,54110,512,0.0,0.659,0.0,0.0,71.0
47579,95313,2881,0.017,0.85,0.0,0.0,79.9
47580,-666666666,108,0.0,0.128,0.0,0.0,24.4
47581,56864,2828,0.008,0.521,0.0,0.0,79.8
47584,60750,137,0.138,0.493,0.0,0.0,64.1
47585,56944,664,0.0,0.233,0.0,0.0,72.3
47586,58641,10994,0.048,0.64,0.0,0.0,86.9
47588,59096,881,0.024,0.415,0.0,0.0,73.8
47590,104250,550,0.0,0.569,0.0,0.0,71.3
47591,57862,25191,0.026,0.715,0.0,0.0,91.2
47596,98438,81,0.175,0.326,0.0,0.0,61.4
47597,68409,849,0.033,0.485,0.0,0.0,73.6
47598,65893,2908,0.045,0.547,0.0,0.0,80.0
47601,77411,13119,0.021,0.538,3.0,0.229,87.8
47610,74556,5695,0.071,0.732,0.0,0.0,83.5
47611,57917,899,0.04,0.386,0.0,0.0,73.9
47612,66750,784,0.039,0.644,0.0,0.0,73.2
47613,108871,2722,0.061,0.626,0.0,0.0,79.6
47615,60250,1683,0.011,0.269,0.0,0.0,77.1
47616,80208,214,0.021,0.831,0.0,0.0,66.4
47619,68600,1629,0.064,0.53,0.0,0.0,77.0
47620,74869,12533,0.031,0.609,0.0,0.0,87.6
47630,101462,39461,0.021,0.82,0.0,0.0,93.5
47631,60509,2085,0.03,0.35,0.0,0.0,78.2
47633,71136,2402,0.029,0.58,0.0,0.0,79.0
47634,64886,2101,0.035,0.524,0.0,0.0,78.3
47635,63490,5578,0.047,0.528,0.0,0.0,83.4
47637,67000,1301,0.048,0.114,0.0,0.0,75.8
47638,84311,3766,0.008,0.384,0.0,0.0,81.3
47639,90985,4633,0.003,0.623,0.0,0.0,82.4
47640,59775,882,0.068,0.328,0.0,0.0,73.8
47648,68068,4453,0.018,0.753,0.0,0.0,82.2
47649,60362,1310,0.0,0.56,0.0,0.0,75.8
47654,81250,11,0.0,0.75,0.0,0.0,51.5
47660,53791,4819,0.052,0.612,0.0,0.0,82.6
47665,67697,4053,0.039,0.504,0.0,0.0,81.7
47666,63456,1411,0.01,0.439,0.0,0.0,76.2
47670,65873,11638,0.04,0.702,0.0,0.0,87.2
47683,76250,49,0.0,0.826,0.0,0.0,58.9
47708,55436,636,0.14,0.824,14.0,19.999,72.1
47710,45324,18802,0.078,0.721,0.0,0.0,89.7
47711,65398,30793,0.045,0.759,10.0,0.325,92.2
47712,64285,24999,0.028,0.698,0.0,0.0,91.1
47713,37448,9930,0.101,0.663,0.0,0.0,86.4
47714,54614,33148,0.048,0.738,12.0,0.362,92.6
47715,59821,28476,0.032,0.782,0.0,0.0,91.8
47720,76968,17103,0.033,0.678,0.0,0.0,89.2
47725,105528,19436,0.019,0.839,0.0,0.0,89.8
47802,58880,33192,0.055,0.692,0.0,0.0,92.6
47803,59306,21702,0.063,0.774,0.0,0.0,90.4
47804,38036,10642,0.099,0.68,0.0,0.0,86.7
47805,69716,12809,0.036,0.723,0.0,0.0,87.7
47807,24389,13028,0.082,0.658,0.0,0.0,87.8
47809,-666666666,1554,0.0,,0.0,0.0,38.2
47831,-666666666,0,-6666666.66,,0.0,0.0,0.0
47832,76375,1070,0.07,0.573,0.0,0.0,74.8
47833,78942,917,0.077,0.765,0.0,0.0,74.0
47834,66677,18773,0.038,0.632,0.0,0.0,89.7
47836,-666666666,0,-6666666.66,,0.0,0.0,0.0
47837,82750,876,0.036,0.43,0.0,0.0,73.7
47838,65000,3952,0.057,0.532,0.0,0.0,81.6
47840,83421,1903,0.106,0.543,0.0,0.0,77.8
47841,61307,2546,0.012,0.539,0.0,0.0,79.3
47842,54181,9675,0.073,0.694,0.0,0.0,86.2
47845,-666666666,51,0.0,1.0,0.0,0.0,20.5
47846,87750,978,0.0,0.739,0.0,0.0,74.3
47847,54840,869,0.058,0.338,0.0,0.0,73.7
47848,59575,1319,0.06,0.609,0.0,0.0,75.9
47849,85909,561,0.185,0.716,0.0,0.0,71.4
47850,64333,2027,0.007,0.631,0.0,0.0,78.1
47851,-666666666,0,-6666666.66,,0.0,0.0,0.0
47853,60139,117,0.0,0.843,0.0,0.0,63.3
47854,84864,884,0.0,0.262,0.0,0.0,73.8
